9.459277238403451804e-01
9.471637900035958513e-01
9.446467098166126952e-01
9.453434016540812612e-01
9.472312117943185727e-01
9.457704063286587193e-01
9.471637900035958513e-01
9.477705861201006776e-01
9.479728514922689531e-01
9.468491549802229290e-01
9.489841783531104413e-01
9.475008989572096807e-01
9.492089176555196239e-01
9.500404530744336329e-01
9.498381877022653574e-01
9.523552678892485135e-01
9.508944624235886600e-01
9.519282632146709444e-01
9.513439410284070252e-01
9.515911542610572260e-01
