3.762660552500945998e-01
4.957148899227566963e-01
5.752287247067203735e-01
6.166996861295995780e-01
6.554548894775504841e-01
6.845936380028048163e-01
7.054738107428266680e-01
7.224806891792623365e-01
7.393985263673397146e-01
7.564499254279545282e-01
