3.823876410747278909e-01
5.274358346504017803e-01
5.917236159650958172e-01
6.256038109654297186e-01
6.516483761102330741e-01
6.703915588896556255e-01
6.854395298622086852e-01
7.007323642677469877e-01
7.130868374774614882e-01
7.257752153685195218e-01
