3.190172637050801896e+00
2.167905182323672353e+00
1.772911512038924498e+00
1.553192375058477515e+00
1.406629080799493003e+00
1.301246866583824158e+00
1.222083689814264185e+00
1.154724617573347878e+00
1.099215857345949621e+00
1.048616580326448888e+00
