9.068851145293056470e-01
9.069964160897535654e-01
9.094227901075172538e-01
9.103799835273690411e-01
9.108251897691606036e-01
9.086214188722926410e-01
9.159005409255838170e-01
9.164570487278231870e-01
9.160786234223003976e-01
9.166351312245397676e-01
